game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,home_ht_score,away_ht_score,total_ht_goals,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,bookmaker,region,snapshot_date,home_price,draw_price,away_price
736732,2025-10-21,19:00,2025,NEC,CAZ,1,1,2,3,5,0,2,1,0,0,17523,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,3.5,1.87,1.87,,,BetRivers,us,2025-10-21T21:00:00.000Z,3.5,3.8,1.87
736731,2025-10-21,19:00,2025,AME,PUE,2,1,10,3,13,1,3,0,1,0,18130,Estadio Ciudad de los Deportes,,,real,0,1,post,,,0.0,0.0,0.0,1.28,9.0,1.28,,,BetRivers,us,2025-10-21T21:00:00.000Z,1.28,5.3,9.0
736729,2025-10-18,21:05,2025,CAZ,AME,2,1,0,3,3,1,3,0,1,0,40237,Estadio Olímpico Universitario,,,real,0,1,post,,,1.0,1.0,2.0,2.9,2.3,2.3,,,FanDuel,us,2025-10-18T19:00:00.000Z,2.9,3.4,2.3
736727,2025-10-18,19:07,2025,GDL,MAZ,2,0,5,2,7,2,2,0,1,0,34478,Estadio Akron,,,real,0,1,post,,,2.0,0.0,2.0,1.37,7.5,1.37,,,FanDuel,us,2025-10-18T19:00:00.000Z,1.37,4.8,7.5
736728,2025-10-18,19:00,2025,MTY,PUM,1,1,3,8,11,0,2,1,0,0,47706,Estadio BBVA,,,real,0,1,post,,,1.0,1.0,2.0,1.69,4.8,1.69,,,FanDuel,us,2025-10-18T19:00:00.000Z,1.69,3.7,4.8
736730,2025-10-18,17:00,2025,TOL,QRO,4,0,3,6,9,4,4,0,1,0,27273,Estadio Nemesio Díez Riega,,,real,0,1,post,,,3.0,0.0,3.0,1.15,12.0,1.15,,,FanDuel,us,2025-10-18T19:00:00.000Z,1.15,7.0,12.0
736726,2025-10-18,17:00,2025,JUA,PAC,2,2,4,5,9,0,4,1,0,0,6053,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,2.0,1.0,3.0,2.65,2.65,2.65,,,FanDuel,us,2025-10-18T19:00:00.000Z,2.65,3.3,2.65
736725,2025-10-18,17:00,2025,SAN,LEO,2,0,4,11,15,2,2,0,1,0,8217,Estadio Corona,,,real,0,1,post,,,1.0,0.0,1.0,2.75,2.4,2.4,,,FanDuel,us,2025-10-18T19:00:00.000Z,2.75,3.5,2.4
736724,2025-10-17,21:00,2025,UANL,NEC,5,3,6,4,10,2,8,0,1,0,41615,Estadio Universitario,,,real,0,1,post,,,3.0,2.0,5.0,1.53,5.5,1.53,,,FanDuel,us,2025-10-17T21:00:00.000Z,1.53,4.3,5.5
736723,2025-10-17,21:00,2025,ASL,ATS,2,0,8,2,10,2,2,0,1,0,13534,Estadio Libertad Financiera,,,real,0,1,post,,,2.0,0.0,2.0,1.83,3.9,1.83,,,FanDuel,us,2025-10-17T21:00:00.000Z,1.83,3.7,3.9
736722,2025-10-17,19:00,2025,PUE,TIJ,4,3,4,3,7,1,7,0,1,0,6955,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,0.0,0.0,2.35,3.0,2.35,,,FanDuel,us,2025-10-17T21:00:00.000Z,2.35,3.3,3.0
736721,2025-10-05,21:05,2025,TIJ,MTY,2,2,3,4,7,0,4,1,0,0,22333,Estadio Caliente,,,real,0,1,post,,,1.0,1.0,2.0,2.63,2.32,2.32,,,BetRivers,us,2025-10-05T21:00:00.000Z,2.63,3.75,2.32
736720,2025-10-05,19:00,2025,PUM,GDL,1,2,6,3,9,-1,3,0,0,1,41350,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,2.15,3.15,2.15,,,BetRivers,us,2025-10-05T21:00:00.000Z,2.15,3.4,3.15
736719,2025-10-04,21:05,2025,AME,SAN,3,0,11,3,14,3,3,0,1,0,21870,Estadio Ciudad de los Deportes,,,real,0,1,post,,,1.0,0.0,1.0,1.17,12.5,1.17,,,BetRivers,us,2025-10-04T19:00:00.000Z,1.17,7.0,12.5
736718,2025-10-04,19:00,2025,UANL,CAZ,1,1,3,3,6,0,2,1,0,0,41615,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,2.14,3.0,2.14,,,BetRivers,us,2025-10-04T19:00:00.000Z,2.14,3.6,3.0
736717,2025-10-04,19:00,2025,LEO,TOL,2,4,5,2,7,-2,6,0,0,1,25795,Estadio León,,,real,0,1,post,,,1.0,1.0,2.0,4.1,1.67,1.67,,,BetRivers,us,2025-10-04T19:00:00.000Z,4.1,4.1,1.67
736716,2025-10-04,17:00,2025,QRO,PUE,3,1,3,6,9,2,4,0,1,0,7763,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,2.63,2.5,2.5,,,BetRivers,us,2025-10-04T19:00:00.000Z,2.63,3.35,2.5
736714,2025-10-03,21:05,2025,ATS,JUA,3,1,2,10,12,2,4,0,1,0,13504,Estadio Jalisco,,,real,0,1,post,,,2.0,1.0,3.0,2.75,2.3,2.3,,,BetRivers,us,2025-10-03T21:00:00.000Z,2.75,3.5,2.3
736715,2025-10-03,21:00,2025,MAZ,ASL,2,1,2,6,8,1,3,0,1,0,7993,Estadio El Encanto,,,real,0,1,post,,,0.0,1.0,1.0,2.35,2.7,2.35,,,BetRivers,us,2025-10-03T21:00:00.000Z,2.35,3.45,2.7
736713,2025-10-03,19:00,2025,NEC,PAC,0,1,8,4,12,-1,1,0,0,1,12777,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,2.63,2.33,2.33,,,BetRivers,us,2025-10-03T21:00:00.000Z,2.63,3.7,2.33
736712,2025-09-28,21:05,2025,TIJ,CAZ,2,0,1,2,3,2,2,0,1,0,29333,Estadio Caliente,,,real,0,1,post,,,1.0,0.0,1.0,3.05,2.12,2.12,,,BetRivers,us,2025-09-28T19:00:00.000Z,3.05,3.65,2.12
736710,2025-09-28,17:00,2025,QRO,UANL,0,2,2,10,12,-2,2,0,0,1,17710,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,5.1,1.61,1.61,,,BetRivers,us,2025-09-28T19:00:00.000Z,5.1,3.8,1.61
736709,2025-09-27,21:05,2025,AME,PUM,4,1,8,4,12,3,5,0,1,0,26387,Estadio Ciudad de los Deportes,,,real,0,1,post,,,0.0,1.0,1.0,1.61,5.0,1.61,,,BetRivers,us,2025-09-27T19:00:00.000Z,1.61,3.9,5.0
736711,2025-09-27,19:00,2025,TOL,MAZ,3,1,5,2,7,2,4,0,1,0,22273,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,0.0,1.0,1.21,10.0,1.21,,,BetRivers,us,2025-09-27T19:00:00.000Z,1.21,6.25,10.0
736708,2025-09-27,19:00,2025,MTY,SAN,1,0,5,2,7,1,1,0,1,0,46290,Estadio BBVA,,,real,0,1,post,,,1.0,0.0,1.0,1.27,8.5,1.27,,,BetRivers,us,2025-09-27T19:00:00.000Z,1.27,5.5,8.5
736707,2025-09-27,17:00,2025,PAC,ASL,2,1,1,4,5,1,3,0,1,0,10450,Estadio Hidalgo,,,real,0,1,post,,,2.0,1.0,3.0,1.64,4.4,1.64,,,BetRivers,us,2025-09-27T19:00:00.000Z,1.64,4.1,4.4
736706,2025-09-27,17:00,2025,ATS,NEC,3,2,5,4,9,1,5,0,1,0,13567,Estadio Jalisco,,,real,0,1,post,,,2.0,1.0,3.0,3.3,1.93,1.93,,,BetRivers,us,2025-09-27T19:00:00.000Z,3.3,3.8,1.93
736705,2025-09-27,17:00,2025,PUE,GDL,0,2,5,6,11,-2,2,0,0,1,22177,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,2.0,2.0,3.15,2.1,2.1,,,BetRivers,us,2025-09-27T19:00:00.000Z,3.15,3.45,2.1
736704,2025-09-26,19:00,2025,JUA,LEO,2,0,3,6,9,2,2,0,1,0,7008,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,1.0,0.0,1.0,1.88,3.65,1.88,,,BetRivers,us,2025-09-26T21:00:00.000Z,1.88,3.6,3.65
736703,2025-09-24,21:00,2025,ASL,AME,0,1,2,6,8,-1,1,0,0,1,22841,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,0.0,0.0,5.1,1.61,1.61,,,FanDuel,us,2025-09-24T20:00:00.000Z,5.1,3.9,1.61
736702,2025-09-24,21:00,2025,SAN,TIJ,1,0,5,6,11,1,1,0,1,0,7154,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,3.2,1.96,1.96,,,BetRivers,us,2025-09-24T20:00:00.000Z,3.2,3.75,1.96
736701,2025-09-24,20:00,2025,TOL,MTY,6,2,6,2,8,4,8,0,1,0,25772,Estadio Nemesio Díez Riega,,,real,0,1,post,,,4.0,2.0,6.0,1.53,5.3,1.53,,,FanDuel,us,2025-09-24T20:00:00.000Z,1.53,4.4,5.3
736700,2025-09-24,19:00,2025,UANL,ATS,2,0,7,6,13,2,2,0,1,0,36168,Estadio Universitario,,,real,0,1,post,,,1.0,0.0,1.0,1.32,8.0,1.32,,,FanDuel,us,2025-09-24T20:00:00.000Z,1.32,5.1,8.0
736699,2025-09-24,18:00,2025,CAZ,QRO,2,2,13,3,16,0,4,1,0,0,16783,Estadio Olímpico Universitario,,,real,0,1,post,,,1.0,2.0,3.0,1.18,14.0,1.18,,,FanDuel,us,2025-09-24T20:00:00.000Z,1.18,6.0,14.0
736698,2025-09-23,21:05,2025,LEO,MAZ,2,2,5,5,10,0,4,1,0,0,24335,Estadio León,,,real,0,1,post,,,2.0,0.0,2.0,1.69,4.6,1.69,,,FanDuel,us,2025-09-23T21:00:00.000Z,1.69,3.8,4.6
736697,2025-09-23,21:00,2025,JUA,PUM,3,1,5,2,7,2,4,0,1,0,10090,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,1.0,0.0,1.0,2.75,2.75,2.75,,,FanDuel,us,2025-09-23T21:00:00.000Z,2.75,3.0,2.75
736695,2025-09-23,19:07,2025,GDL,NEC,3,1,4,7,11,2,4,0,1,0,25130,Estadio Akron,,,real,0,1,post,,,2.0,0.0,2.0,1.76,4.1,1.76,,,BetRivers,us,2025-09-23T21:00:00.000Z,1.76,3.8,4.1
736696,2025-09-23,19:00,2025,PUE,PAC,2,2,2,4,6,0,4,1,0,0,9939,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,1.0,1.0,3.8,1.95,1.95,,,FanDuel,us,2025-09-23T21:00:00.000Z,3.8,3.5,1.95
736694,2025-09-21,17:00,2025,SAN,ASL,1,4,6,3,9,-3,5,0,0,1,9032,Estadio Corona,,,real,0,1,post,,,0.0,1.0,1.0,2.6,2.55,2.55,,,FanDuel,us,2025-09-21T19:00:00.000Z,2.6,3.5,2.55
736693,2025-09-20,21:05,2025,MTY,AME,2,2,2,16,18,0,4,1,0,0,50910,Estadio BBVA,,,real,0,1,post,,,2.0,0.0,2.0,2.4,2.8,2.4,,,FanDuel,us,2025-09-20T19:00:00.000Z,2.4,3.4,2.8
736691,2025-09-20,19:07,2025,GDL,TOL,0,3,7,6,13,-3,3,0,0,1,37371,Estadio Akron,,,real,0,1,post,,,0.0,2.0,2.0,2.8,2.45,2.45,,,FanDuel,us,2025-09-20T19:00:00.000Z,2.8,3.3,2.45
736692,2025-09-20,19:00,2025,PUM,UANL,1,1,6,2,8,0,2,1,0,0,25935,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,2.55,2.75,2.55,,,FanDuel,us,2025-09-20T19:00:00.000Z,2.55,3.3,2.75
736690,2025-09-20,17:00,2025,PAC,QRO,0,2,11,3,14,-2,2,0,0,1,6942,Estadio Hidalgo,,,real,0,1,post,,,0.0,2.0,2.0,1.31,8.5,1.31,,,FanDuel,us,2025-09-20T19:00:00.000Z,1.31,5.1,8.5
736688,2025-09-19,21:05,2025,TIJ,LEO,5,0,4,3,7,5,5,0,1,0,18333,Estadio Caliente,,,real,0,1,post,,,3.0,0.0,3.0,1.91,3.6,1.91,,,FanDuel,us,2025-09-19T21:00:00.000Z,1.91,3.7,3.6
736689,2025-09-19,21:00,2025,MAZ,ATS,1,1,2,3,5,0,2,1,0,0,9962,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,2.2,3.1,2.2,,,FanDuel,us,2025-09-19T21:00:00.000Z,2.2,3.4,3.1
736687,2025-09-19,19:00,2025,NEC,PUE,1,0,2,8,10,1,1,0,1,0,11490,Estadio Victoria,,,real,0,1,post,,,1.0,0.0,1.0,1.69,4.6,1.69,,,FanDuel,us,2025-09-19T21:00:00.000Z,1.69,3.8,4.6
736686,2025-09-19,19:00,2025,CAZ,JUA,3,2,7,4,11,1,5,0,1,0,15815,Estadio Olímpico Universitario,,,real,0,1,post,,,3.0,2.0,5.0,1.51,5.9,1.51,,,FanDuel,us,2025-09-19T21:00:00.000Z,1.51,4.3,5.9
736685,2025-09-17,19:07,2025,GDL,UANL,0,0,2,9,11,0,0,1,0,0,29257,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,2.2,3.2,2.2,,,FanDuel,us,2025-09-17T21:07:00.000Z,2.2,3.4,3.2
736684,2025-09-14,19:00,2025,ASL,TIJ,1,1,3,5,8,0,2,1,0,0,13178,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,2.15,3.0,2.15,,,FanDuel,us,2025-09-14T19:00:00.000Z,2.15,3.7,3.0
736683,2025-09-14,17:00,2025,QRO,MTY,0,1,2,4,6,-1,1,0,0,1,15673,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,6.0,1.53,1.53,,,FanDuel,us,2025-09-14T19:00:00.000Z,6.0,4.0,1.53
736676,2025-09-13,21:15,2025,AME,GDL,1,2,8,4,12,-1,3,0,0,1,30247,Estadio Ciudad de los Deportes,,,real,0,1,post,,,0.0,0.0,0.0,1.69,4.6,1.69,,,FanDuel,us,2025-09-13T19:00:00.000Z,1.69,3.6,4.6
736682,2025-09-13,21:00,2025,TOL,PUE,3,1,6,5,11,2,4,0,1,0,26589,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,0.0,1.0,1.29,8.0,1.29,,,FanDuel,us,2025-09-13T19:00:00.000Z,1.29,5.5,8.0
736681,2025-09-13,19:00,2025,UANL,LEO,0,0,6,2,8,0,0,1,0,0,40186,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,1.42,6.5,1.42,,,FanDuel,us,2025-09-13T19:00:00.000Z,1.42,4.6,6.5
736680,2025-09-13,19:00,2025,ATS,SAN,2,2,4,11,15,0,4,1,0,0,13982,Estadio Jalisco,,,real,0,1,post,,,2.0,1.0,3.0,1.71,4.3,1.71,,,FanDuel,us,2025-09-13T19:00:00.000Z,1.71,3.8,4.3
736679,2025-09-13,17:00,2025,PAC,CAZ,0,1,4,5,9,-1,1,0,0,1,19479,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,2.75,2.5,2.5,,,FanDuel,us,2025-09-13T19:00:00.000Z,2.75,3.4,2.5
736678,2025-09-12,21:00,2025,MAZ,PUM,1,4,6,1,7,-3,5,0,0,1,10606,Estadio El Encanto,,,real,0,1,post,,,1.0,2.0,3.0,3.5,2.1,2.1,,,FanDuel,us,2025-09-12T21:00:00.000Z,3.5,3.3,2.1
736677,2025-09-12,19:00,2025,NEC,JUA,1,1,4,2,6,0,2,1,0,0,10987,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,2.05,3.6,2.05,,,FanDuel,us,2025-09-12T21:00:00.000Z,2.05,3.4,3.6
736675,2025-08-31,21:00,2025,TIJ,NEC,3,0,4,3,7,3,3,0,1,0,17233,Estadio Caliente,,,real,0,1,post,,,1.0,0.0,1.0,2.3,2.85,2.3,,,FanDuel,us,2025-08-31T18:00:00.000Z,2.3,3.5,2.85
736674,2025-08-31,16:00,2025,PUM,ATS,1,0,8,1,9,1,1,0,1,0,17196,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,1.59,5.5,1.59,,,FanDuel,us,2025-08-31T18:00:00.000Z,1.59,3.8,5.5
736673,2025-08-30,21:05,2025,AME,PAC,2,0,8,2,10,2,2,0,1,0,0,Estadio Ciudad de los Deportes,,,real,0,1,post,,,1.0,0.0,1.0,1.95,3.8,1.95,,,FanDuel,us,2025-08-30T19:00:00.000Z,1.95,3.5,3.8
736671,2025-08-30,19:07,2025,GDL,CAZ,1,2,7,1,8,-1,3,0,0,1,40170,Estadio Akron,,,real,0,1,post,,,1.0,2.0,3.0,2.75,2.5,2.5,,,FanDuel,us,2025-08-30T19:00:00.000Z,2.75,3.4,2.5
736672,2025-08-30,19:00,2025,SAN,UANL,0,1,3,5,8,-1,1,0,0,1,15457,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,6.0,1.48,1.48,,,FanDuel,us,2025-08-30T19:00:00.000Z,6.0,4.4,1.48
736670,2025-08-30,17:00,2025,LEO,QRO,3,0,4,7,11,3,3,0,1,0,21351,Estadio León,,,real,0,1,post,,,1.0,0.0,1.0,1.54,5.8,1.54,,,FanDuel,us,2025-08-30T19:00:00.000Z,1.54,4.0,5.8
736669,2025-08-29,21:05,2025,PUE,MTY,2,4,1,7,8,-2,6,0,0,1,21945,Estadio Cuauhtémoc,,,real,0,1,post,,,1.0,2.0,3.0,3.9,1.83,1.83,,,FanDuel,us,2025-08-29T21:00:00.000Z,3.9,3.6,1.83
736668,2025-08-29,19:00,2025,JUA,MAZ,1,0,4,2,6,1,1,0,1,0,6822,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,1.0,0.0,1.0,1.8,4.4,1.8,,,FanDuel,us,2025-08-29T21:00:00.000Z,1.8,3.5,4.4
736667,2025-08-29,19:00,2025,ASL,TOL,1,3,1,8,9,-2,4,0,0,1,15150,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,2.0,2.0,4.0,1.69,1.69,,,FanDuel,us,2025-08-29T21:00:00.000Z,4.0,4.1,1.69
736666,2025-08-24,19:05,2025,ATS,AME,2,4,3,3,6,-2,6,0,0,1,35588,Estadio Jalisco,,,real,0,1,post,,,1.0,1.0,2.0,4.8,1.69,1.69,,,FanDuel,us,2025-08-24T19:00:00.000Z,4.8,3.7,1.69
736665,2025-08-24,17:00,2025,PUM,PUE,0,0,4,4,8,0,0,1,0,0,18450,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,1.59,5.5,1.59,,,FanDuel,us,2025-08-24T19:00:00.000Z,1.59,3.9,5.5
736664,2025-08-23,21:05,2025,CAZ,TOL,1,0,7,4,11,1,1,0,1,0,22867,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,2.05,3.3,2.05,,,FanDuel,us,2025-08-23T19:00:00.000Z,2.05,3.7,3.3
736663,2025-08-23,19:00,2025,MTY,NEC,3,0,3,3,6,3,3,0,1,0,45032,Estadio BBVA,,,real,0,1,post,,,2.0,0.0,2.0,1.51,5.5,1.51,,,FanDuel,us,2025-08-23T19:00:00.000Z,1.51,4.4,5.5
